job_id,title,category,skills,responsibilities,keywords_raw,experience_level,years_required,source,skills_list,keywords_list,skills_clean,job_text,skills_raw,location,industry,Category
DM006,Social Media Coordinator,DIGITAL-MEDIA,"Social Media, Content Creation, Canva, Scheduling Tools, Community Management, Copywriting",Create and schedule social media content; Engage with online community; Track social analytics; Support campaigns; Report on performance metrics,social media content creation community management copywriting analytics,Junior,1,LinkedIn,"['Social Media', 'Content Creation', 'Canva', 'Scheduling Tools', 'Community Management', 'Copywriting']","['social', 'media', 'content', 'creation', 'community', 'management', 'copywriting', 'analytics']",social media content creation canva scheduling tools community management copywriting,DIGITAL-MEDIA Social Media Coordinator social media content creation canva scheduling tools community management copywriting junior 1 year,"Social Media, Content Creation, Canva, Scheduling Tools, Community Management, Copywriting",,,INFORMATION-TECHNOLOGY
BPO005,Data Entry Specialist,BPO,"Typing (70+ WPM), MS Excel, Data Validation, Attention to Detail, CRM Systems",Enter and verify data accurately; Maintain data integrity; Update databases and CRM; Generate data reports; Support back-office operations,data entry typing accuracy excel CRM back office operations,Junior,0,LinkedIn,"['Typing (70+ WPM)', 'MS Excel', 'Data Validation', 'Attention to Detail', 'CRM Systems']","['data', 'entry', 'typing', 'accuracy', 'excel', 'CRM', 'back', 'office', 'operations']",typing (70+ wpm) ms excel data validation attention to detail crm systems,BPO Data Entry Specialist typing (70+ wpm) ms excel data validation attention to detail crm systems junior 0 years,"Typing (70+ WPM), MS Excel, Data Validation, Attention to Detail, CRM Systems",,,DESIGNER
IT006,Frontend Developer,INFORMATION-TECHNOLOGY,"React, TypeScript, CSS, HTML, REST APIs, Jest, Git, Webpack",Build responsive web interfaces; Implement UI from designs; Write unit tests; Optimise performance; Review code,frontend react typescript javascript css html web development testing,Junior,2,LinkedIn,"['React', 'TypeScript', 'CSS', 'HTML', 'REST APIs', 'Jest', 'Git', 'Webpack']","['frontend', 'react', 'typescript', 'javascript', 'css', 'html', 'web', 'development', 'testing']",react typescript css html rest apis jest git webpack,INFORMATION-TECHNOLOGY Frontend Developer react typescript css html rest apis jest git webpack junior 2 years,"React, TypeScript, CSS, HTML, REST APIs, Jest, Git, Webpack",,,HR
DES003,Motion Graphics Designer,DESIGNER,"After Effects, Premiere Pro, Cinema 4D, Illustrator, Photoshop, Storyboarding",Create animated content; Produce motion graphics for digital campaigns; Collaborate with creative team; Deliver video assets on schedule,motion graphics animation after effects cinema 4d video production creative,Mid,3,LinkedIn,"['After Effects', 'Premiere Pro', 'Cinema 4D', 'Illustrator', 'Photoshop', 'Storyboarding']","['motion', 'graphics', 'animation', 'after', 'effects', 'cinema', '4d', 'video', 'production', 'creative']",after effects premiere pro cinema 4d illustrator photoshop storyboarding,DESIGNER Motion Graphics Designer after effects premiere pro cinema 4d illustrator photoshop storyboarding mid 3 years,"After Effects, Premiere Pro, Cinema 4D, Illustrator, Photoshop, Storyboarding",,,TEACHER
BD001,Business Development Manager,BUSINESS-DEVELOPMENT,"Sales Strategy, CRM, Negotiation, Market Research, Lead Generation, Presentation, Networking, Excel, Salesforce",Identify new business opportunities; Build client relationships; Develop growth strategies; Negotiate partnerships; Achieve revenue targets,business development sales strategy crm negotiation market research lead generation presentation networking excel salesforce,Senior,6,LinkedIn,"['Sales Strategy', 'CRM', 'Negotiation', 'Market Research', 'Lead Generation', 'Presentation', 'Networking', 'Excel', 'Salesforce']","['business development', 'sales strategy', 'crm', 'negotiation', 'market research', 'lead generation', 'presentation', 'networking', 'salesforce']",sales strategy crm negotiation market research lead generation presentation networking excel salesforce,BUSINESS-DEVELOPMENT Business Development Manager sales strategy crm negotiation market research lead generation presentation networking excel salesforce senior 6 years,"Sales Strategy, CRM, Negotiation, Market Research, Lead Generation, Presentation, Networking, Excel, Salesforce",,,ADVOCATE
CHF005,Food and Beverage Director,CHEF,"F&B Operations, P&L Management, Menu Engineering, Team Leadership, Vendor Management, Revenue Optimisation",Oversee all food and beverage operations; Develop menus and pricing; Manage multiple outlets; Drive revenue and control costs; Lead F&B teams,food beverage director operations P&L menu leadership revenue,Senior,10,LinkedIn,"['F&B Operations', 'P&L Management', 'Menu Engineering', 'Team Leadership', 'Vendor Management', 'Revenue Optimisation']","['food', 'beverage', 'director', 'operations', 'P&L', 'menu', 'leadership', 'revenue']",f&b operations p&l management menu engineering team leadership vendor management revenue optimisation,CHEF Food and Beverage Director f&b operations p&l management menu engineering team leadership vendor management revenue optimisation senior 10 years,"F&B Operations, P&L Management, Menu Engineering, Team Leadership, Vendor Management, Revenue Optimisation",,,INFORMATION-TECHNOLOGY
HR005,Compensation and Benefits Manager,HR,"Compensation Design, Benefits Benchmarking, Job Evaluation, Payroll, HRIS, Reward Strategy",Design and manage compensation frameworks; Conduct market benchmarking; Manage annual pay review; Oversee benefits programmes; Ensure regulatory compliance,compensation benefits reward benchmarking job evaluation payroll HRIS,Mid,5,Indeed,"['Compensation Design', 'Benefits Benchmarking', 'Job Evaluation', 'Payroll', 'HRIS', 'Reward Strategy']","['compensation', 'benefits', 'reward', 'benchmarking', 'job', 'evaluation', 'payroll', 'HRIS']",compensation design benefits benchmarking job evaluation payroll hris reward strategy,HR Compensation and Benefits Manager compensation design benefits benchmarking job evaluation payroll hris reward strategy mid 5 years,"Compensation Design, Benefits Benchmarking, Job Evaluation, Payroll, HRIS, Reward Strategy",,,TEACHER
ENG001,Mechanical Engineer,ENGINEERING,"CAD, SolidWorks, ANSYS, FEA, Thermodynamics, Manufacturing Processes, AutoCAD, MATLAB, Project Management, GD&T",Design mechanical components; Perform simulations; Supervise manufacturing; Write technical reports; Optimize designs,mechanical engineer cad solidworks ansys fea thermodynamics manufacturing autocad matlab project management gdt,Mid,4,LinkedIn,"['CAD', 'SolidWorks', 'ANSYS', 'FEA', 'Thermodynamics', 'Manufacturing Processes', 'AutoCAD', 'MATLAB', 'Project Management', 'GD&T']","['mechanical engineer', 'cad', 'solidworks', 'ansys', 'fea', 'thermodynamics', 'manufacturing', 'autocad', 'matlab', 'project management', 'gdt']",cad solidworks ansys fea thermodynamics manufacturing processes autocad matlab project management gdt,ENGINEERING Mechanical Engineer cad solidworks ansys fea thermodynamics manufacturing processes autocad matlab project management gdt mid 4 years,"CAD, SolidWorks, ANSYS, FEA, Thermodynamics, Manufacturing Processes, AutoCAD, MATLAB, Project Management, GD&T",,,DESIGNER
ADV002,Civil Rights Advocate,ADVOCATE,"Legal Research, Public Speaking, Policy Analysis, Advocacy, Community Outreach, Report Writing, NGO Management, Negotiation",Advocate for civil rights; Conduct legal research; Engage with communities; Draft policy briefs; Represent marginalized groups,civil rights legal research public speaking policy advocacy community outreach report writing ngo negotiation,Mid,4,NGO Portal,"['Legal Research', 'Public Speaking', 'Policy Analysis', 'Advocacy', 'Community Outreach', 'Report Writing', 'NGO Management', 'Negotiation']","['civil rights', 'legal research', 'public speaking', 'policy', 'advocacy', 'community outreach', 'report writing', 'ngo', 'negotiation']",legal research public speaking policy analysis advocacy community outreach report writing ngo management negotiation,ADVOCATE Civil Rights Advocate legal research public speaking policy analysis advocacy community outreach report writing ngo management negotiation mid 4 years,"Legal Research, Public Speaking, Policy Analysis, Advocacy, Community Outreach, Report Writing, NGO Management, Negotiation",,,ADVOCATE
DES002,Graphic Designer,DESIGNER,"Adobe Creative Suite, Typography, Branding, Print Design, Logo Design, Illustration, InDesign, Corel Draw",Create visual content; Develop brand identities; Design print and digital materials; Present design concepts to clients,graphic design branding typography logo print digital creative suite illustrator,Junior,1,Indeed,"['Adobe Creative Suite', 'Typography', 'Branding', 'Print Design', 'Logo Design', 'Illustration', 'InDesign', 'Corel Draw']","['graphic design', 'branding', 'typography', 'logo', 'print', 'digital', 'creative suite', 'illustrator']",adobe creative suite typography branding print design logo design illustration indesign corel draw,DESIGNER Graphic Designer adobe creative suite typography branding print design logo design illustration indesign corel draw junior 1 year,"Adobe Creative Suite, Typography, Branding, Print Design, Logo Design, Illustration, InDesign, Corel Draw",,,ADVOCATE
IT005,Cybersecurity Analyst,INFORMATION-TECHNOLOGY,"SIEM, Penetration Testing, Firewalls, IDS/IPS, Python, OWASP, Network Security, SOC",Monitor security events; Conduct vulnerability assessments; Respond to incidents; Develop security policies; Perform threat modelling,cybersecurity siem penetration testing network security vulnerability incident response,Mid,3,Indeed,"['SIEM', 'Penetration Testing', 'Firewalls', 'IDS/IPS', 'Python', 'OWASP', 'Network Security', 'SOC']","['cybersecurity', 'siem', 'penetration', 'testing', 'network', 'security', 'vulnerability', 'incident', 'response']",siem penetration testing firewalls ids/ips python owasp network security soc,INFORMATION-TECHNOLOGY Cybersecurity Analyst siem penetration testing firewalls ids/ips python owasp network security soc mid 3 years,"SIEM, Penetration Testing, Firewalls, IDS/IPS, Python, OWASP, Network Security, SOC",,,DESIGNER
APP003,Garment Technologist,APPAREL,"Garment Construction, Pattern Grading, Quality Assurance, Technical Packs, Fit Sessions, Fabric Knowledge",Develop technical packs for production; Oversee fit sessions; Liaise with manufacturers; Ensure quality and compliance standards; Solve construction issues,garment technology pattern grading quality assurance technical pack fit manufacturing,Mid,3,Indeed,"['Garment Construction', 'Pattern Grading', 'Quality Assurance', 'Technical Packs', 'Fit Sessions', 'Fabric Knowledge']","['garment', 'technology', 'pattern', 'grading', 'quality', 'assurance', 'technical', 'pack', 'fit', 'manufacturing']",garment construction pattern grading quality assurance technical packs fit sessions fabric knowledge,APPAREL Garment Technologist garment construction pattern grading quality assurance technical packs fit sessions fabric knowledge mid 3 years,"Garment Construction, Pattern Grading, Quality Assurance, Technical Packs, Fit Sessions, Fabric Knowledge",,,INFORMATION-TECHNOLOGY
ENG002,Civil Engineer,ENGINEERING,"AutoCAD, Structural Analysis, Project Management, Site Supervision, Surveying, STAAD Pro, MS Project, Soil Mechanics, Building Codes",Design civil structures; Supervise construction sites; Conduct surveys; Prepare cost estimates; Ensure compliance with codes,civil engineer autocad structural analysis project management site supervision surveying staad ms project soil mechanics building codes,Mid,5,Indeed,"['AutoCAD', 'Structural Analysis', 'Project Management', 'Site Supervision', 'Surveying', 'STAAD Pro', 'MS Project', 'Soil Mechanics', 'Building Codes']","['civil engineer', 'autocad', 'structural analysis', 'project management', 'site supervision', 'surveying', 'staad', 'ms project', 'soil mechanics', 'building codes']",autocad structural analysis project management site supervision surveying staad pro ms project soil mechanics building codes,ENGINEERING Civil Engineer autocad structural analysis project management site supervision surveying staad pro ms project soil mechanics building codes mid 5 years,"AutoCAD, Structural Analysis, Project Management, Site Supervision, Surveying, STAAD Pro, MS Project, Soil Mechanics, Building Codes",,,DESIGNER
SAL002,Sales Manager,SALES,"Sales Strategy, Team Leadership, Forecasting, CRM, P&L Management, Territory Management, Coaching, Negotiation, Market Analysis",Lead sales team; Develop sales strategies; Monitor targets; Train sales reps; Manage key accounts; Report to leadership,sales manager strategy team leadership forecasting crm pl management territory coaching negotiation market analysis,Senior,7,LinkedIn,"['Sales Strategy', 'Team Leadership', 'Forecasting', 'CRM', 'P&L Management', 'Territory Management', 'Coaching', 'Negotiation', 'Market Analysis']","['sales manager', 'strategy', 'team leadership', 'forecasting', 'crm', 'pl management', 'territory', 'coaching', 'negotiation', 'market analysis']",sales strategy team leadership forecasting crm pl management territory management coaching negotiation market analysis,SALES Sales Manager sales strategy team leadership forecasting crm pl management territory management coaching negotiation market analysis senior 7 years,"Sales Strategy, Team Leadership, Forecasting, CRM, P&L Management, Territory Management, Coaching, Negotiation, Market Analysis",,,TEACHER
AGR002,Farm Manager,AGRICULTURE,"Farm Operations, Crop Planning, Staff Management, Equipment Maintenance, Budget Management, Supply Chain, Agricultural Law, Communication",Manage farm operations; Plan crop cycles; Supervise workers; Maintain equipment; Control budget,farm manager operations crop planning staff management equipment maintenance budget supply chain agricultural law,Senior,6,Indeed,"['Farm Operations', 'Crop Planning', 'Staff Management', 'Equipment Maintenance', 'Budget Management', 'Supply Chain', 'Agricultural Law', 'Communication']","['farm manager', 'operations', 'crop planning', 'staff management', 'equipment maintenance', 'budget', 'supply chain', 'agricultural law']",farm operations crop planning staff management equipment maintenance budget management supply chain agricultural law communication,AGRICULTURE Farm Manager farm operations crop planning staff management equipment maintenance budget management supply chain agricultural law communication senior 6 years,"Farm Operations, Crop Planning, Staff Management, Equipment Maintenance, Budget Management, Supply Chain, Agricultural Law, Communication",,,ADVOCATE
FIN002,Investment Banker,FINANCE,"M&A, DCF Valuation, Pitch Books, Financial Modeling, Capital Markets, Excel, Bloomberg, Due Diligence, Client Relations, CFA",Execute M&A transactions; Build valuation models; Prepare pitch books; Conduct due diligence; Manage client relationships,investment banker ma dcf valuation pitch books financial modeling capital markets excel bloomberg due diligence client relations cfa,Senior,7,Financial Times Jobs,"['M&A', 'DCF Valuation', 'Pitch Books', 'Financial Modeling', 'Capital Markets', 'Excel', 'Bloomberg', 'Due Diligence', 'Client Relations', 'CFA']","['investment banker', 'ma', 'dcf valuation', 'pitch books', 'financial modeling', 'capital markets', 'excel', 'bloomberg', 'due diligence', 'client relations', 'cfa']",m a dcf valuation pitch books financial modeling capital markets excel bloomberg due diligence client relations cfa,FINANCE Investment Banker m a dcf valuation pitch books financial modeling capital markets excel bloomberg due diligence client relations cfa senior 7 years,"M&A, DCF Valuation, Pitch Books, Financial Modeling, Capital Markets, Excel, Bloomberg, Due Diligence, Client Relations, CFA",,,INFORMATION-TECHNOLOGY
CON005,Junior Analyst – Consulting,CONSULTANT,"Data Analysis, Excel, PowerPoint, Research, Problem Solving, Communication",Conduct quantitative and qualitative research; Build Excel models; Prepare client presentations; Support senior consultants in delivering projects,consulting analyst research data analysis excel presentations problem solving,Junior,1,LinkedIn,"['Data Analysis', 'Excel', 'PowerPoint', 'Research', 'Problem Solving', 'Communication']","['consulting', 'analyst', 'research', 'data', 'analysis', 'excel', 'presentations', 'problem', 'solving']",data analysis excel powerpoint research problem solving communication,CONSULTANT Junior Analyst – Consulting data analysis excel powerpoint research problem solving communication junior 1 year,"Data Analysis, Excel, PowerPoint, Research, Problem Solving, Communication",,,TEACHER
IT001,Software Engineer,INFORMATION-TECHNOLOGY,"Python, Java, SQL, REST APIs, Git, Docker, Kubernetes, Agile, AWS, Linux",Develop software applications; Write clean code; Review code; Debug and troubleshoot; Collaborate with cross-functional teams,software engineer python java sql rest api git docker kubernetes agile aws linux backend,Mid,3,LinkedIn,"['Python', 'Java', 'SQL', 'REST APIs', 'Git', 'Docker', 'Kubernetes', 'Agile', 'AWS', 'Linux']","['software engineer', 'python', 'java', 'sql', 'rest api', 'git', 'docker', 'kubernetes', 'agile', 'aws']",python java sql rest apis git docker kubernetes agile aws linux,INFORMATION-TECHNOLOGY Software Engineer python java sql rest apis git docker kubernetes agile aws linux mid 3 years,"Python, Java, SQL, REST APIs, Git, Docker, Kubernetes, Agile, AWS, Linux",,,HR
AVI003,Air Traffic Controller,AVIATION,"ATC Operations, Radar Systems, Communication, Decision Making, ICAO Standards, Emergency Procedures",Direct aircraft movements in controlled airspace; Coordinate with pilots and other controllers; Apply ICAO separation standards; Handle emergency situations; Maintain logs,air traffic control ATC radar ICAO communication airspace safety,Mid,3,LinkedIn,"['ATC Operations', 'Radar Systems', 'Communication', 'Decision Making', 'ICAO Standards', 'Emergency Procedures']","['air', 'traffic', 'control', 'ATC', 'radar', 'ICAO', 'communication', 'airspace', 'safety']",atc operations radar systems communication decision making icao standards emergency procedures,AVIATION Air Traffic Controller atc operations radar systems communication decision making icao standards emergency procedures mid 3 years,"ATC Operations, Radar Systems, Communication, Decision Making, ICAO Standards, Emergency Procedures",,,TEACHER
IT001,Software Engineer,INFORMATION-TECHNOLOGY,"Python, Java, SQL, REST APIs, Git, Docker, Kubernetes, Agile, AWS, Linux",Develop software applications; Write clean code; Review code; Debug and troubleshoot; Collaborate with cross-functional teams,software engineer python java sql rest api git docker kubernetes agile aws linux backend,Mid,3,LinkedIn,"['Python', 'Java', 'SQL', 'REST APIs', 'Git', 'Docker', 'Kubernetes', 'Agile', 'AWS', 'Linux']","['software engineer', 'python', 'java', 'sql', 'rest api', 'git', 'docker', 'kubernetes', 'agile', 'aws']",python java sql rest apis git docker kubernetes agile aws linux,INFORMATION-TECHNOLOGY Software Engineer python java sql rest apis git docker kubernetes agile aws linux mid 3 years,"Python, Java, SQL, REST APIs, Git, Docker, Kubernetes, Agile, AWS, Linux",,,ADVOCATE
DES003,Motion Graphics Designer,DESIGNER,"After Effects, Premiere Pro, Cinema 4D, Illustrator, Photoshop, Storyboarding",Create animated content; Produce motion graphics for digital campaigns; Collaborate with creative team; Deliver video assets on schedule,motion graphics animation after effects cinema 4d video production creative,Mid,3,LinkedIn,"['After Effects', 'Premiere Pro', 'Cinema 4D', 'Illustrator', 'Photoshop', 'Storyboarding']","['motion', 'graphics', 'animation', 'after', 'effects', 'cinema', '4d', 'video', 'production', 'creative']",after effects premiere pro cinema 4d illustrator photoshop storyboarding,DESIGNER Motion Graphics Designer after effects premiere pro cinema 4d illustrator photoshop storyboarding mid 3 years,"After Effects, Premiere Pro, Cinema 4D, Illustrator, Photoshop, Storyboarding",,,DESIGNER
FIN005,CFO,FINANCE,"Financial Strategy, IFRS, M&A, Investor Relations, P&L, Capital Markets, Leadership",Lead financial strategy and planning; Manage investor relations; Oversee financial reporting; Drive M&A transactions; Ensure regulatory compliance,CFO financial strategy IFRS M&A investor relations capital markets leadership,Senior,15,LinkedIn,"['Financial Strategy', 'IFRS', 'M&A', 'Investor Relations', 'P&L', 'Capital Markets', 'Leadership']","['CFO', 'financial', 'strategy', 'IFRS', 'M&A', 'investor', 'relations', 'capital', 'markets', 'leadership']",financial strategy ifrs m&a investor relations p&l capital markets leadership,FINANCE CFO financial strategy ifrs m&a investor relations p&l capital markets leadership senior 15 years,"Financial Strategy, IFRS, M&A, Investor Relations, P&L, Capital Markets, Leadership",,,DESIGNER
BD006,Market Research Analyst,BUSINESS-DEVELOPMENT,"Market Analysis, Surveys, SPSS, Excel, Data Visualisation, Competitive Intelligence",Conduct primary and secondary market research; Analyse competitor landscape; Produce research reports; Present findings to leadership; Track industry trends,market research competitive intelligence analysis surveys data reporting,Junior,2,LinkedIn,"['Market Analysis', 'Surveys', 'SPSS', 'Excel', 'Data Visualisation', 'Competitive Intelligence']","['market', 'research', 'competitive', 'intelligence', 'analysis', 'surveys', 'data', 'reporting']",market analysis surveys spss excel data visualisation competitive intelligence,BUSINESS-DEVELOPMENT Market Research Analyst market analysis surveys spss excel data visualisation competitive intelligence junior 2 years,"Market Analysis, Surveys, SPSS, Excel, Data Visualisation, Competitive Intelligence",,,TEACHER
BNK002,Credit Analyst,BANKING,"Credit Assessment, Financial Modeling, Risk Analysis, Excel, Bloomberg, Loan Structuring, Regulatory Compliance, Report Writing, Communication",Assess creditworthiness; Analyze financial statements; Prepare credit reports; Monitor loan portfolios; Ensure compliance,credit analyst credit assessment financial modeling risk analysis excel bloomberg loan structuring regulatory compliance report writing,Mid,3,Naukri,"['Credit Assessment', 'Financial Modeling', 'Risk Analysis', 'Excel', 'Bloomberg', 'Loan Structuring', 'Regulatory Compliance', 'Report Writing', 'Communication']","['credit analyst', 'credit assessment', 'financial modeling', 'risk analysis', 'excel', 'bloomberg', 'loan structuring', 'regulatory compliance', 'report writing']",credit assessment financial modeling risk analysis excel bloomberg loan structuring regulatory compliance report writing communication,BANKING Credit Analyst credit assessment financial modeling risk analysis excel bloomberg loan structuring regulatory compliance report writing communication mid 3 years,"Credit Assessment, Financial Modeling, Risk Analysis, Excel, Bloomberg, Loan Structuring, Regulatory Compliance, Report Writing, Communication",,,DESIGNER
IT004,Machine Learning Engineer,INFORMATION-TECHNOLOGY,"Python, TensorFlow, PyTorch, Scikit-learn, MLflow, SQL, Spark, Docker",Build and deploy ML models; Design data pipelines; Collaborate with data scientists; Monitor model performance; Optimise inference latency,machine learning python tensorflow pytorch deep learning data pipeline mlops,Senior,6,LinkedIn,"['Python', 'TensorFlow', 'PyTorch', 'Scikit-learn', 'MLflow', 'SQL', 'Spark', 'Docker']","['machine', 'learning', 'python', 'tensorflow', 'pytorch', 'deep', 'learning', 'data', 'pipeline', 'mlops']",python tensorflow pytorch scikit-learn mlflow sql spark docker,INFORMATION-TECHNOLOGY Machine Learning Engineer python tensorflow pytorch scikit-learn mlflow sql spark docker senior 6 years,"Python, TensorFlow, PyTorch, Scikit-learn, MLflow, SQL, Spark, Docker",,,HR
AVI005,Director of Flight Operations,AVIATION,"Flight Operations, EASA/FAA Regulations, Fleet Management, Strategic Planning, Leadership, AOC Compliance",Oversee all flight operations; Ensure regulatory compliance; Manage fleet and crew resources; Drive operational efficiency; Report to airline board,flight operations director EASA FAA fleet management leadership AOC strategic,Senior,12,LinkedIn,"['Flight Operations', 'EASA/FAA Regulations', 'Fleet Management', 'Strategic Planning', 'Leadership', 'AOC Compliance']","['flight', 'operations', 'director', 'EASA', 'FAA', 'fleet', 'management', 'leadership', 'AOC', 'strategic']",flight operations easa/faa regulations fleet management strategic planning leadership aoc compliance,AVIATION Director of Flight Operations flight operations easa/faa regulations fleet management strategic planning leadership aoc compliance senior 12 years,"Flight Operations, EASA/FAA Regulations, Fleet Management, Strategic Planning, Leadership, AOC Compliance",,,ADVOCATE
SAL006,Inside Sales Representative,SALES,"Telephone Sales, CRM, Objection Handling, Lead Qualification, Product Demo, Quota Management",Manage inbound leads and convert to customers; Conduct product demonstrations; Handle objections; Maintain CRM; Consistently hit monthly quotas,inside sales telephone CRM demos lead qualification quota,Junior,2,LinkedIn,"['Telephone Sales', 'CRM', 'Objection Handling', 'Lead Qualification', 'Product Demo', 'Quota Management']","['inside', 'sales', 'telephone', 'CRM', 'demos', 'lead', 'qualification', 'quota']",telephone sales crm objection handling lead qualification product demo quota management,SALES Inside Sales Representative telephone sales crm objection handling lead qualification product demo quota management junior 2 years,"Telephone Sales, CRM, Objection Handling, Lead Qualification, Product Demo, Quota Management",,,INFORMATION-TECHNOLOGY
CON005,Junior Analyst – Consulting,CONSULTANT,"Data Analysis, Excel, PowerPoint, Research, Problem Solving, Communication",Conduct quantitative and qualitative research; Build Excel models; Prepare client presentations; Support senior consultants in delivering projects,consulting analyst research data analysis excel presentations problem solving,Junior,1,LinkedIn,"['Data Analysis', 'Excel', 'PowerPoint', 'Research', 'Problem Solving', 'Communication']","['consulting', 'analyst', 'research', 'data', 'analysis', 'excel', 'presentations', 'problem', 'solving']",data analysis excel powerpoint research problem solving communication,CONSULTANT Junior Analyst – Consulting data analysis excel powerpoint research problem solving communication junior 1 year,"Data Analysis, Excel, PowerPoint, Research, Problem Solving, Communication",,,HR
HC003,Pharmacist,HEALTHCARE,"Pharmaceutical Knowledge, Drug Interactions, Patient Counselling, Prescription Verification, Inventory Management",Dispense medications accurately; Counsel patients on drug use; Check for drug interactions; Collaborate with physicians; Manage pharmacy inventory,pharmacy pharmaceutical drug interaction patient counselling prescription,Mid,3,LinkedIn,"['Pharmaceutical Knowledge', 'Drug Interactions', 'Patient Counselling', 'Prescription Verification', 'Inventory Management']","['pharmacy', 'pharmaceutical', 'drug', 'interaction', 'patient', 'counselling', 'prescription']",pharmaceutical knowledge drug interactions patient counselling prescription verification inventory management,HEALTHCARE Pharmacist pharmaceutical knowledge drug interactions patient counselling prescription verification inventory management mid 3 years,"Pharmaceutical Knowledge, Drug Interactions, Patient Counselling, Prescription Verification, Inventory Management",,,ADVOCATE
APP005,Head of Design – Apparel,APPAREL,"Creative Direction, Range Planning, Team Leadership, CAD, Trend Forecasting, Brand Identity",Lead seasonal design direction; Manage design team; Build commercial range plans; Present collections to stakeholders; Develop brand aesthetic,head design apparel creative direction leadership trend forecasting brand range,Senior,10,LinkedIn,"['Creative Direction', 'Range Planning', 'Team Leadership', 'CAD', 'Trend Forecasting', 'Brand Identity']","['head', 'design', 'apparel', 'creative', 'direction', 'leadership', 'trend', 'forecasting', 'brand', 'range']",creative direction range planning team leadership cad trend forecasting brand identity,APPAREL Head of Design – Apparel creative direction range planning team leadership cad trend forecasting brand identity senior 10 years,"Creative Direction, Range Planning, Team Leadership, CAD, Trend Forecasting, Brand Identity",,,DESIGNER
FIT005,Head of Performance,FITNESS,"Elite Athlete Management, Programme Design, Sports Psychology, Budget Management, Team Leadership",Lead performance department; Oversee all S&C and sports science staff; Drive high-performance culture; Manage department budget; Liaise with board and coaching staff,head performance elite athletes leadership sports science management,Senior,10,LinkedIn,"['Elite Athlete Management', 'Programme Design', 'Sports Psychology', 'Budget Management', 'Team Leadership']","['head', 'performance', 'elite', 'athletes', 'leadership', 'sports', 'science', 'management']",elite athlete management programme design sports psychology budget management team leadership,FITNESS Head of Performance elite athlete management programme design sports psychology budget management team leadership senior 10 years,"Elite Athlete Management, Programme Design, Sports Psychology, Budget Management, Team Leadership",,,HR
CON003,Strategy Consultant,CONSULTANT,"Strategic Analysis, Business Case Development, Stakeholder Management, PowerPoint, Financial Modelling",Conduct strategic assessments; Develop business cases; Facilitate client workshops; Present recommendations to senior leadership; Support implementation,strategy consulting analysis business case financial modelling stakeholder,Mid,4,LinkedIn,"['Strategic Analysis', 'Business Case Development', 'Stakeholder Management', 'PowerPoint', 'Financial Modelling']","['strategy', 'consulting', 'analysis', 'business', 'case', 'financial', 'modelling', 'stakeholder']",strategic analysis business case development stakeholder management powerpoint financial modelling,CONSULTANT Strategy Consultant strategic analysis business case development stakeholder management powerpoint financial modelling mid 4 years,"Strategic Analysis, Business Case Development, Stakeholder Management, PowerPoint, Financial Modelling",,,ADVOCATE
APP005,Head of Design – Apparel,APPAREL,"Creative Direction, Range Planning, Team Leadership, CAD, Trend Forecasting, Brand Identity",Lead seasonal design direction; Manage design team; Build commercial range plans; Present collections to stakeholders; Develop brand aesthetic,head design apparel creative direction leadership trend forecasting brand range,Senior,10,LinkedIn,"['Creative Direction', 'Range Planning', 'Team Leadership', 'CAD', 'Trend Forecasting', 'Brand Identity']","['head', 'design', 'apparel', 'creative', 'direction', 'leadership', 'trend', 'forecasting', 'brand', 'range']",creative direction range planning team leadership cad trend forecasting brand identity,APPAREL Head of Design – Apparel creative direction range planning team leadership cad trend forecasting brand identity senior 10 years,"Creative Direction, Range Planning, Team Leadership, CAD, Trend Forecasting, Brand Identity",,,INFORMATION-TECHNOLOGY
ACC002,Accounts Executive,ACCOUNTANT,"Bookkeeping, Accounts Payable, Accounts Receivable, Tally, Excel, Bank Reconciliation, TDS, GST, Invoicing, Communication",Maintain ledgers; Process invoices; Reconcile accounts; Handle vendor payments; Prepare monthly reports,accounts executive bookkeeping accounts payable receivable tally excel bank reconciliation tds gst invoicing communication,Junior,2,Indeed,"['Bookkeeping', 'Accounts Payable', 'Accounts Receivable', 'Tally', 'Excel', 'Bank Reconciliation', 'TDS', 'GST', 'Invoicing', 'Communication']","['accounts executive', 'bookkeeping', 'accounts payable', 'accounts receivable', 'tally', 'excel', 'bank reconciliation', 'tds', 'gst', 'invoicing', 'communication']",bookkeeping accounts payable accounts receivable tally excel bank reconciliation tds gst invoicing communication,ACCOUNTANT Accounts Executive bookkeeping accounts payable accounts receivable tally excel bank reconciliation tds gst invoicing communication junior 2 years,"Bookkeeping, Accounts Payable, Accounts Receivable, Tally, Excel, Bank Reconciliation, TDS, GST, Invoicing, Communication",,,INFORMATION-TECHNOLOGY
